target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,fact_id_candidate,source_pmid,study_design,study_arm,population_label,subgroup_label,analysis_set,endpoint,endpoint_category,fact_type,value,unit,numerator,denominator,timepoint,followup_duration,statistical_measure,confidence_interval,p_value,source_eligibility,data_use_allowed,clinical_use_limitation,verification_status
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,first_5_pages,,p 2,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,M0191,,unknown,,RCT,,,endpoint_unknown,unknown,p_value,p 2,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,first_5_pages,,p 1,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,M0192,,unknown,,RCT,,,endpoint_unknown,unknown,p_value,p 1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,first_5_pages,,P < .05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,M0193,,unknown,,unknown,,,safety/AE,unknown,p_value,P < .05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,first_5_pages,,P < .001,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,M0194,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,first_5_pages,,P < .05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,M0195,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_209__SOTA-P3-21 Insulin pump study.pdf,first_5_pages,,P:28029,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_209__SOTA-P3-21 Insulin pump study.pdf,M0196,,unknown,,unknown,,,QoL,unknown,p_value,P:28029,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_125__SOTA-P3-05 CSI vs MDI in pregnant women with type 1 diabetes.pdf,first_5_pages,,RR 1.16,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_125__SOTA-P3-05 CSI vs MDI in pregnant women with type 1 diabetes.pdf,M0197,,unknown,,unknown,,,endpoint_unknown,unknown,RR,RR 1.16,,,,,,RR,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_125__SOTA-P3-05 CSI vs MDI in pregnant women with type 1 diabetes.pdf,first_5_pages,,RR 0.66,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_125__SOTA-P3-05 CSI vs MDI in pregnant women with type 1 diabetes.pdf,M0198,,unknown,,unknown,,,safety/AE,unknown,RR,RR 0.66,,,,,,RR,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,first_5_pages,,P < .05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,M0199,,unknown,,unknown,,,safety/AE,unknown,p_value,P < .05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,first_5_pages,,P < .001,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,M0200,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,first_5_pages,,P < .05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,M0201,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_203__SOTA-P2-047 Insulin pump dosing strategies - systematic review.pdf,first_5_pages,,(5-8),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_203__SOTA-P2-047 Insulin pump dosing strategies - systematic review.pdf,M0202,,unknown,,unknown,,,safety/AE,unknown,ci_range,(5-8),,,,,,ci_range,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,first_5_pages,,p        1.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,M0203,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p        1.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,M0204,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,M0205,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,first_5_pages,,p        1.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,M0206,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p        1.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,M0207,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,M0208,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_351__Clinical evaluation plan-insulin pump 20230830.docx,first_5_pages,,p .,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_351__Clinical evaluation plan-insulin pump 20230830.docx,M0209,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p .,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,first_5_pages,,p 1,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,M0210,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,first_5_pages,,p 1,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,M0211,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,first_5_pages,,p 1,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,M0212,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_085__Clinical evaluation plan-Reservoirs and Infusion Sets 20230830-0129ZJR修改.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_085__Clinical evaluation plan-Reservoirs and Infusion Sets 20230830-0129ZJR修改.docx,M0213,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_084__Clinical evaluation plan-insulin pump 20230830.docx,first_5_pages,,p .,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_084__Clinical evaluation plan-insulin pump 20230830.docx,M0214,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p .,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_352__Clinical evaluation plan-Reservoirs and Infusion Sets 20230830-0129ZJR修改.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_352__Clinical evaluation plan-Reservoirs and Infusion Sets 20230830-0129ZJR修改.docx,M0215,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,first_5_pages,,p 1,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,M0216,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,first_5_pages,,p 1,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,M0217,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,first_5_pages,,p 1,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,M0218,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_035__17-01 KL-EP-025 Clinical Evaluation Plan.docx,first_5_pages,,p .,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CEP_035__17-01 KL-EP-025 Clinical Evaluation Plan.docx,M0219,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p .,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_016__1. KLCE05-09_Clinical Evaluation Plan.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CEP_016__1. KLCE05-09_Clinical Evaluation Plan.docx,M0220,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_028__17-01 KL-EP-025 Clinical Evaluation Plan.docx,first_5_pages,,p .,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CEP_028__17-01 KL-EP-025 Clinical Evaluation Plan.docx,M0221,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p .,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_034__17-01 KL-EP-025 Clinical Evaluation Plan.docx,first_5_pages,,p .,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CEP_034__17-01 KL-EP-025 Clinical Evaluation Plan.docx,M0222,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p .,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_017__1. KLCE05-09_Clinical Evaluation Plan.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CEP_017__1. KLCE05-09_Clinical Evaluation Plan.docx,M0223,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_104__SOTA-O1-2.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_104__SOTA-O1-2.pdf,M0224,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_076__SOTA-P1-16_1.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_076__SOTA-P1-16_1.pdf,M0225,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_303__SOTA-PM1-5.pdf,first_5_pages,,p < 0.001,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_303__SOTA-PM1-5.pdf,M0226,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p < 0.001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_303__SOTA-PM1-5.pdf,first_5_pages,,p > 0.05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_303__SOTA-PM1-5.pdf,M0227,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p > 0.05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_303__SOTA-PM1-5.pdf,first_5_pages,,p = 0.031,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_303__SOTA-PM1-5.pdf,M0228,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = 0.031,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_232__SOTA-P1-20_1.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_232__SOTA-P1-20_1.pdf,M0229,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,years,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_232__SOTA-P1-20_1.pdf,first_5_pages,,p   119,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_232__SOTA-P1-20_1.pdf,M0230,,unknown,,patients,,,endpoint_unknown,unknown,p_value,p   119,years,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_306__SOTA-P1-20_1.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_306__SOTA-P1-20_1.pdf,M0231,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,years,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
