target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_text,statistical_type,value,unit,numerator,denominator,ci_lower,ci_upper,p_value,range_lower,range_upper,median,IQR_lower,IQR_upper,mean,SD,HR,RR,OR,event_rate,rate_denominator,timepoint,interpretation
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_427__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,"                                                                                                                   Downloaded from https://academic.oup.com/eurheartj/article/43/38/3618/6673929 by National Science & Technology Library user on 07 June 2023
(Sweden), Barbro Kjellström (Sweden), Frederi",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                                                                                                   Downloaded from https://academic.oup.com/eurheartj/article/43/38/3618/6673929 by National Science & Technology Library user on 07 June 2023
(Sweden), Barbro Kjellström (Sweden), Frederi",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_427__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,"n




                                                                                                                                       4.3. Group 3, pulmonary hypertension associated with lung
Table of contents                                                                                    ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"n




                                                                                                                                       4.3. Group 3, pulmonary hypertension associated with lung
Table of contents                                                                                    ",p_value,p 3,,,,,,3,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_427__SOTA-E1-07 PH Guidelines ESCERS.pdf,,," 3640
1. Preamble ............................................................................................................. 3624         4.4. Group 4, pulmonary hype",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," 3640
1. Preamble ............................................................................................................. 3624         4.4. Group 4, pulmonary hype",p_value,p 4,,,,,,4,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,,"l report was met  with skepticism owing to the nonrandomized nature of the study, the low-risk patient population studied, and the short-term follow-up.   Nazzareno   Galiè  et al.  thought ， the characteristics of the patient population of the PADN-1 study are unusual for a group who carry the diag",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"l report was met  with skepticism owing to the nonrandomized nature of the study, the low-risk patient population studied, and the short-term follow-up.   Nazzareno   Galiè  et al.  thought ， the characteristics of the patient population of the PADN-1 study are unusual for a group who carry the diag",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,," normal right atrial pressures at rest. In addition, 5 of 8 patients (63%) who refused PADN (control group) were hospitalized after 1 week of follow-up. All these discrepancies raise questions concerning the correctness of the diagnosis of idiopathic PAH and the nature of the control group. In this ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," normal right atrial pressures at rest. In addition, 5 of 8 patients (63%) who refused PADN (control group) were hospitalized after 1 week of follow-up. All these discrepancies raise questions concerning the correctness of the diagnosis of idiopathic PAH and the nature of the control group. In this ",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,,"of follow-up. All these discrepancies raise questions concerning the correctness of the diagnosis of idiopathic PAH and the nature of the control group. In this issu e of Circulation : Cardiovascular Interventions, 2 new studies of pulmonary artery denervation move the field forward, one of which is",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"of follow-up. All these discrepancies raise questions concerning the correctness of the diagnosis of idiopathic PAH and the nature of the control group. In this issu e of Circulation : Cardiovascular Interventions, 2 new studies of pulmonary artery denervation move the field forward, one of which is",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,,n. These patients underwent the same denervation protocol used in the pilot study. This study enrolled 39 patients with World Health Organization Group 1 PAH with the remaining 27 patients having pulmonary hypertension attributable to left heart disease or chronic thromboembolic disease. The absolut,extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,n. These patients underwent the same denervation protocol used in the pilot study. This study enrolled 39 patients with World Health Organization Group 1 PAH with the remaining 27 patients having pulmonary hypertension attributable to left heart disease or chronic thromboembolic disease. The absolut,p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,,"the denervation procedure and 6.6 mmHg at 24 hours. At 6-month follow-up, the mean pulmonary artery pressure was decreased further to 44.8±16.4 mmHg (P<0.001) and this effect persisted at 1-year. These hemodynamic improvements were associated with a decrease in pulmonary vascular resistance and an i",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"the denervation procedure and 6.6 mmHg at 24 hours. At 6-month follow-up, the mean pulmonary artery pressure was decreased further to 44.8±16.4 mmHg (P<0.001) and this effect persisted at 1-year. These hemodynamic improvements were associated with a decrease in pulmonary vascular resistance and an i",p_value,P<0.001,,,,,,0.001,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,,"e. The primary endpoint, change in 6MWD between the groups at 6 months, was 33.8 m (mean adjusted between-group difference 33.8 m; 95% CI: 16.7-50.9; P < 0.001), with patients randomized to PADN showing greater gain",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"e. The primary endpoint, change in 6MWD between the groups at 6 months, was 33.8 m (mean adjusted between-group difference 33.8 m; 95% CI: 16.7-50.9; P < 0.001), with patients randomized to PADN showing greater gain",p_value,P < 0.001,,,,,,0.001,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_233__02 Pulnovo-Clinical evaluation report            （15-00010-1002）        Rev.20231128.docx,,,"Hereinafter referred to as”   PADN system ”)  is a medical device designed to treat adult patients with pulmonary arterial hypertension (PAH, WHO Group 1)  through pulmonary artery denervation   (PADN)  procedure. The  PADN system  will be operated by trained healthcare professional in healthcare fa",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"Hereinafter referred to as”   PADN system ”)  is a medical device designed to treat adult patients with pulmonary arterial hypertension (PAH, WHO Group 1)  through pulmonary artery denervation   (PADN)  procedure. The  PADN system  will be operated by trained healthcare professional in healthcare fa",p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_199__02 Pulnovo-Clinical evaluation report            （15-00010-1002）        Rev.20231128.docx,,,"Hereinafter referred to as”   PADN system ”)  is a medical device designed to treat adult patients with pulmonary arterial hypertension (PAH, WHO Group 1)  through pulmonary artery denervation   (PADN)  procedure. The  PADN system  will be operated by trained healthcare professional in healthcare fa",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"Hereinafter referred to as”   PADN system ”)  is a medical device designed to treat adult patients with pulmonary arterial hypertension (PAH, WHO Group 1)  through pulmonary artery denervation   (PADN)  procedure. The  PADN system  will be operated by trained healthcare professional in healthcare fa",p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/03_COMPANY_RESPONSES/RESPONSE_LETTERS/RESP_024__6158487_Questions clinical evaluation compliance——需回复P23 Questions16中的问题-situ回复.docx,,,"m( Multi-pole Pulmonary Artery RF Ablation Generator & Catheter) is intended for the treatment of adult pulmonary arterial hypertension (PAH, WHO Group 1) through pulmonary artery denervation (PADN) procedure. The PADN system will be operated by trained healthcare professional in healthcare faciliti",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"m( Multi-pole Pulmonary Artery RF Ablation Generator & Catheter) is intended for the treatment of adult pulmonary arterial hypertension (PAH, WHO Group 1) through pulmonary artery denervation (PADN) procedure. The PADN system will be operated by trained healthcare professional in healthcare faciliti",p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/03_COMPANY_RESPONSES/RESPONSE_LETTERS/RESP_024__6158487_Questions clinical evaluation compliance——需回复P23 Questions16中的问题-situ回复.docx,,,ndication of  Multi-pole pulmonary artery RF ablation catheter :  This product is intended for the treatment of pulmonary arterial hypertension （ Group 1 Pulmonary Hypertension defined by WHO ） through pulmonary artery  denervation( PADN). Contraindications of catchers:  Cardiac index (CI): <1.5L/mi,extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,ndication of  Multi-pole pulmonary artery RF ablation catheter :  This product is intended for the treatment of pulmonary arterial hypertension （ Group 1 Pulmonary Hypertension defined by WHO ） through pulmonary artery  denervation( PADN). Contraindications of catchers:  Cardiac index (CI): <1.5L/mi,p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_262__01、EMC Test Protocol for RF Ablation Generator and RF Ablation Catheters_Ver A20230213  主机0410Amy.docx,,,ables/ Ports Port No. Name Type* Cable Length Cable Shielded Comments 1 RF catheter connecting cable PC 2.8 Unshielded None 2 Foot switch cable SIP/SOP 2.5 Unshielded None 3 Neutral electrode connecting cable PC 2.8 Unshielded None 4 Power cord AC  2.8 Unshielded None *Note: AC = AC Power Port DC = ,extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,ables/ Ports Port No. Name Type* Cable Length Cable Shielded Comments 1 RF catheter connecting cable PC 2.8 Unshielded None 2 Foot switch cable SIP/SOP 2.5 Unshielded None 3 Neutral electrode connecting cable PC 2.8 Unshielded None 4 Power cord AC  2.8 Unshielded None *Note: AC = AC Power Port DC = ,p_value,P 2.5,,,,,,2.5,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_262__01、EMC Test Protocol for RF Ablation Generator and RF Ablation Catheters_Ver A20230213  主机0410Amy.docx,,,vel and Criteria No. Test Items Test Port Test Levels  and Requirement PASS / FAIL   C riteria 1 Conducted Emissions Input AC power port CISPR 11 Group 1 Class  A The limit value is not exceeded 2 Radiated RF Emissions Enclosure port CISPR 11 Group 1 Class  A The limit value is not exceeded 3 Harmon,extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,vel and Criteria No. Test Items Test Port Test Levels  and Requirement PASS / FAIL   C riteria 1 Conducted Emissions Input AC power port CISPR 11 Group 1 Class  A The limit value is not exceeded 2 Radiated RF Emissions Enclosure port CISPR 11 Group 1 Class  A The limit value is not exceeded 3 Harmon,p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_262__01、EMC Test Protocol for RF Ablation Generator and RF Ablation Catheters_Ver A20230213  主机0410Amy.docx,,,Conducted Emissions Input AC power port CISPR 11 Group 1 Class  A The limit value is not exceeded 2 Radiated RF Emissions Enclosure port CISPR 11 Group 1 Class  A The limit value is not exceeded 3 Harmonic distortion Input AC power port IEC 61000-3-2 Class A N/A 4 Voltage fluctuations  and flicker I,extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,Conducted Emissions Input AC power port CISPR 11 Group 1 Class  A The limit value is not exceeded 2 Radiated RF Emissions Enclosure port CISPR 11 Group 1 Class  A The limit value is not exceeded 3 Harmonic distortion Input AC power port IEC 61000-3-2 Class A N/A 4 Voltage fluctuations  and flicker I,p_value,p 1,,,,,,1,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_262__01、EMC Test Protocol for RF Ablation Generator and RF Ablation Catheters_Ver A20230213  主机0410Amy.docx,,,"Inc 021501.6MXP T1.6AH250V UL:E 10480;  VDE:40013521 D C-DC Power Model MORNSUN Guangzhou Science &Technology  Co.,Ltd . VRB4812LD-50WR3A2S Input ： 48(36- 72)VDC Output ： 4147mA 12VDC EC2020248 F an SUNONWEALTH ELECTRIC MACHINE INDUSTRY CO., LTD ME80151V1-000C-A99 Input:12VDC 188mA 2.26W; Rated spee",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"Inc 021501.6MXP T1.6AH250V UL:E 10480;  VDE:40013521 D C-DC Power Model MORNSUN Guangzhou Science &Technology  Co.,Ltd . VRB4812LD-50WR3A2S Input ： 48(36- 72)VDC Output ： 4147mA 12VDC EC2020248 F an SUNONWEALTH ELECTRIC MACHINE INDUSTRY CO., LTD ME80151V1-000C-A99 Input:12VDC 188mA 2.26W; Rated spee",ci_range,(36- 72),,,,36,72,,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_483__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"-on product
SAR341402 (100 U/mL solution; SAR-Asp) and originator insulin aspart (100 U/mL; NN-Asp; NovoLog)
self-administered through an insulin pump.
Materials and Methods: This randomized, open-label, 2 · 4-week crossover study enrolled 45 adults with type 1
diabetes (T1D). Participants were ran",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"-on product
SAR341402 (100 U/mL solution; SAR-Asp) and originator insulin aspart (100 U/mL; NN-Asp; NovoLog)
self-administered through an insulin pump.
Materials and Methods: This randomized, open-label, 2 · 4-week crossover study enrolled 45 adults with type 1
diabetes (T1D). Participants were ran",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_483__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"sover study enrolled 45 adults with type 1
diabetes (T1D). Participants were randomized 1:1 to the treatment sequence SAR-Asp/NN-Asp or NN-Asp/SAR-
Asp. The basal and prandial insulin doses were individually titrated. The primary outcome was the number of
participants with at least one infusion set ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"sover study enrolled 45 adults with type 1
diabetes (T1D). Participants were randomized 1:1 to the treatment sequence SAR-Asp/NN-Asp or NN-Asp/SAR-
Asp. The basal and prandial insulin doses were individually titrated. The primary outcome was the number of
participants with at least one infusion set ",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_483__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"imas pump [Vibe, OneTouch Ping or IR
acting insulin analogs (insulin aspart, insulin lispro, and in-    1250 pump with a 2-mL reservoir; Animas Corp., West
sulin glulisine) are typically administered through CSII to        Chester, PA]) and who had demonstrated successful use of their
manage gluc",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"imas pump [Vibe, OneTouch Ping or IR
acting insulin analogs (insulin aspart, insulin lispro, and in-    1250 pump with a 2-mL reservoir; Animas Corp., West
sulin glulisine) are typically administered through CSII to        Chester, PA]) and who had demonstrated successful use of their
manage gluc",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_483__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"ture as the currently approved and mar-         than T1D, a glycated hemoglobin (HbA1c) ‡8.5% at screen-
keted insulin aspart reference product, NN-Asp.4,5 SAR-Asp         ing, a history of infection at the infusion site within 3 months
is being developed as a biosimilar/follow-on product to NN-    ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"ture as the currently approved and mar-         than T1D, a glycated hemoglobin (HbA1c) ‡8.5% at screen-
keted insulin aspart reference product, NN-Asp.4,5 SAR-Asp         ing, a history of infection at the infusion site within 3 months
is being developed as a biosimilar/follow-on product to NN-    ",p_value,p.4,,,,,,.4,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_216__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"-on product
SAR341402 (100 U/mL solution; SAR-Asp) and originator insulin aspart (100 U/mL; NN-Asp; NovoLog)
self-administered through an insulin pump.
Materials and Methods: This randomized, open-label, 2 · 4-week crossover study enrolled 45 adults with type 1
diabetes (T1D). Participants were ran",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"-on product
SAR341402 (100 U/mL solution; SAR-Asp) and originator insulin aspart (100 U/mL; NN-Asp; NovoLog)
self-administered through an insulin pump.
Materials and Methods: This randomized, open-label, 2 · 4-week crossover study enrolled 45 adults with type 1
diabetes (T1D). Participants were ran",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_216__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"sover study enrolled 45 adults with type 1
diabetes (T1D). Participants were randomized 1:1 to the treatment sequence SAR-Asp/NN-Asp or NN-Asp/SAR-
Asp. The basal and prandial insulin doses were individually titrated. The primary outcome was the number of
participants with at least one infusion set ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"sover study enrolled 45 adults with type 1
diabetes (T1D). Participants were randomized 1:1 to the treatment sequence SAR-Asp/NN-Asp or NN-Asp/SAR-
Asp. The basal and prandial insulin doses were individually titrated. The primary outcome was the number of
participants with at least one infusion set ",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_216__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"imas pump [Vibe, OneTouch Ping or IR
acting insulin analogs (insulin aspart, insulin lispro, and in-    1250 pump with a 2-mL reservoir; Animas Corp., West
sulin glulisine) are typically administered through CSII to        Chester, PA]) and who had demonstrated successful use of their
manage gluc",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"imas pump [Vibe, OneTouch Ping or IR
acting insulin analogs (insulin aspart, insulin lispro, and in-    1250 pump with a 2-mL reservoir; Animas Corp., West
sulin glulisine) are typically administered through CSII to        Chester, PA]) and who had demonstrated successful use of their
manage gluc",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_216__SOTA-P2-050 Insulin pump therapy safety.pdf,,,"ture as the currently approved and mar-         than T1D, a glycated hemoglobin (HbA1c) ‡8.5% at screen-
keted insulin aspart reference product, NN-Asp.4,5 SAR-Asp         ing, a history of infection at the infusion site within 3 months
is being developed as a biosimilar/follow-on product to NN-    ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"ture as the currently approved and mar-         than T1D, a glycated hemoglobin (HbA1c) ‡8.5% at screen-
keted insulin aspart reference product, NN-Asp.4,5 SAR-Asp         ing, a history of infection at the infusion site within 3 months
is being developed as a biosimilar/follow-on product to NN-    ",p_value,p.4,,,,,,.4,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_110__SOTA-P2-012  insulin pump-associated adverse events.pdf,,,"Acta Diabetol
DOI 10.1007/s00592-015-0784-2

    REVIEW ARTICLE



Clinical review: insulin pump-associated adverse events in adults
and children
P. L. Ross1 • J. Milburn2 • D. M. Reith1 • E. Wiltshire3 • B. J. Wheeler1,2,4




Received: 14 May 2015 / Accepted: 2 June 2015
Ó Springer-Verlag Ital",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"Acta Diabetol
DOI 10.1007/s00592-015-0784-2

    REVIEW ARTICLE



Clinical review: insulin pump-associated adverse events in adults
and children
P. L. Ross1 • J. Milburn2 • D. M. Reith1 • E. Wiltshire3 • B. J. Wheeler1,2,4




Received: 14 May 2015 / Accepted: 2 June 2015
Ó Springer-Verlag Ital",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_110__SOTA-P2-012  insulin pump-associated adverse events.pdf,,,"njections (MDI) or continuous subcutaneous
     Dunedin, New Zealand                                        insulin infusion (CSII) via an insulin pump. This has led to
3
     Department of Paediatrics and Child Health, University of   substantial improvements in CSII technology, and CSII now
     O",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"njections (MDI) or continuous subcutaneous
     Dunedin, New Zealand                                        insulin infusion (CSII) via an insulin pump. This has led to
3
     Department of Paediatrics and Child Health, University of   substantial improvements in CSII technology, and CSII now
     O",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_416__SOTA-P3-41 Insulin pump paediatric type1 meta.pdf,,," QoL and glycaemic control was significantly better in CSII subjects at baseline and follow-
Competing interests: The authors have declared          up. No significant differences in adverse events were found between study groups. No sig-
that no competing interests exist.                      nific",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," QoL and glycaemic control was significantly better in CSII subjects at baseline and follow-
Competing interests: The authors have declared          up. No significant differences in adverse events were found between study groups. No sig-
that no competing interests exist.                      nific",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
